------------------------------
model:ResNet152
num_classes:21
num_epoch:3000
learning_rate:0.01
im_width:256
im_height:256
iter_smooth:10
Epoch [1/3000], Iter [10/105], lr: 0.010000, Loss: 3.1041, top1: 6.2500
Epoch [19/30], Iter [16/32], lr: 0.010000, Loss: 0.6382, top1: 87.5000
Epoch [19/30], Iter [17/32], lr: 0.010000, Loss: 0.5255, top1: 84.3750
Epoch [19/30], Iter [18/32], lr: 0.010000, Loss: 0.5274, top1: 81.2500
Epoch [19/30], Iter [19/32], lr: 0.010000, Loss: 0.4267, top1: 87.5000
Epoch [19/30], Iter [20/32], lr: 0.010000, Loss: 0.4294, top1: 84.3750
Epoch [19/30], Iter [21/32], lr: 0.010000, Loss: 0.4759, top1: 84.3750
Epoch [19/30], Iter [22/32], lr: 0.010000, Loss: 0.5740, top1: 81.2500
Epoch [19/30], Iter [23/32], lr: 0.010000, Loss: 0.6292, top1: 75.0000
Epoch [19/30], Iter [24/32], lr: 0.010000, Loss: 0.5339, top1: 84.3750
Epoch [19/30], Iter [25/32], lr: 0.010000, Loss: 0.6315, top1: 78.1250
Epoch [19/30], Iter [26/32], lr: 0.010000, Loss: 0.4794, top1: 84.3750
Epoch [19/30], Iter [27/32], lr: 0.010000, Loss: 0.4539, top1: 90.6250
Epoch [19/30], Iter [28/32], lr: 0.010000, Loss: 0.4436, top1: 84.3750
Epoch [19/30], Iter [29/32], lr: 0.010000, Loss: 0.8462, top1: 75.0000
Epoch [19/30], Iter [30/32], lr: 0.010000, Loss: 0.4500, top1: 78.1250
Epoch [19/30], Iter [31/32], lr: 0.010000, Loss: 0.8877, top1: 68.7500
Epoch [19/30], Iter [32/32], lr: 0.010000, Loss: 0.4634, top1: 87.5000
Epoch [19/30], Iter [33/32], lr: 0.010000, Loss: 0.9214, top1: 70.0000
Epoch [20/30], Iter [1/32], lr: 0.010000, Loss: 0.4323, top1: 81.2500
Epoch [20/30], Iter [2/32], lr: 0.010000, Loss: 0.8513, top1: 68.7500
Epoch [20/30], Iter [3/32], lr: 0.010000, Loss: 0.5209, top1: 81.2500
Epoch [20/30], Iter [4/32], lr: 0.010000, Loss: 0.2663, top1: 87.5000
Epoch [20/30], Iter [5/32], lr: 0.010000, Loss: 0.6806, top1: 81.2500
Epoch [20/30], Iter [6/32], lr: 0.010000, Loss: 0.3186, top1: 87.5000
Epoch [20/30], Iter [7/32], lr: 0.010000, Loss: 0.7435, top1: 78.1250
Epoch [20/30], Iter [8/32], lr: 0.010000, Loss: 0.5173, top1: 87.5000
Epoch [20/30], Iter [9/32], lr: 0.010000, Loss: 0.6928, top1: 78.1250
Epoch [20/30], Iter [10/32], lr: 0.010000, Loss: 0.6496, top1: 81.2500
Epoch [20/30], Iter [11/32], lr: 0.010000, Loss: 0.2315, top1: 93.7500
Epoch [20/30], Iter [12/32], lr: 0.010000, Loss: 0.5715, top1: 81.2500
Epoch [20/30], Iter [13/32], lr: 0.010000, Loss: 0.4956, top1: 87.5000
Epoch [20/30], Iter [14/32], lr: 0.010000, Loss: 1.0335, top1: 59.3750
Epoch [20/30], Iter [15/32], lr: 0.010000, Loss: 0.7736, top1: 71.8750
Epoch [20/30], Iter [16/32], lr: 0.010000, Loss: 0.4800, top1: 84.3750
Epoch [20/30], Iter [17/32], lr: 0.010000, Loss: 0.6610, top1: 78.1250
Epoch [20/30], Iter [18/32], lr: 0.010000, Loss: 0.3736, top1: 87.5000
Epoch [20/30], Iter [19/32], lr: 0.010000, Loss: 0.7474, top1: 71.8750
Epoch [20/30], Iter [20/32], lr: 0.010000, Loss: 0.5247, top1: 84.3750
Epoch [20/30], Iter [21/32], lr: 0.010000, Loss: 0.6628, top1: 78.1250
Epoch [20/30], Iter [22/32], lr: 0.010000, Loss: 0.5194, top1: 81.2500
Epoch [20/30], Iter [23/32], lr: 0.010000, Loss: 0.4978, top1: 78.1250
Epoch [20/30], Iter [24/32], lr: 0.010000, Loss: 0.8788, top1: 59.3750
Epoch [20/30], Iter [25/32], lr: 0.010000, Loss: 0.6117, top1: 81.2500
Epoch [20/30], Iter [26/32], lr: 0.010000, Loss: 0.7593, top1: 68.7500
Epoch [20/30], Iter [27/32], lr: 0.010000, Loss: 0.4686, top1: 87.5000
Epoch [20/30], Iter [28/32], lr: 0.010000, Loss: 0.7626, top1: 78.1250
Epoch [20/30], Iter [29/32], lr: 0.010000, Loss: 0.3026, top1: 87.5000
Epoch [20/30], Iter [30/32], lr: 0.010000, Loss: 0.4700, top1: 84.3750
Epoch [20/30], Iter [31/32], lr: 0.010000, Loss: 0.3782, top1: 93.7500
Epoch [20/30], Iter [32/32], lr: 0.010000, Loss: 0.8080, top1: 75.0000
Epoch [20/30], Iter [33/32], lr: 0.010000, Loss: 0.5843, top1: 80.0000
Epoch [21/30], Iter [1/32], lr: 0.001000, Loss: 0.5613, top1: 81.2500
Epoch [21/30], Iter [2/32], lr: 0.001000, Loss: 0.4839, top1: 78.1250
Epoch [21/30], Iter [3/32], lr: 0.001000, Loss: 0.4637, top1: 84.3750
Epoch [21/30], Iter [4/32], lr: 0.001000, Loss: 0.6793, top1: 81.2500
Epoch [21/30], Iter [5/32], lr: 0.001000, Loss: 0.5785, top1: 81.2500
Epoch [21/30], Iter [6/32], lr: 0.001000, Loss: 0.6658, top1: 75.0000
Epoch [21/30], Iter [7/32], lr: 0.001000, Loss: 0.7821, top1: 75.0000
Epoch [21/30], Iter [8/32], lr: 0.001000, Loss: 0.3526, top1: 81.2500
Epoch [21/30], Iter [9/32], lr: 0.001000, Loss: 0.4597, top1: 84.3750
Epoch [21/30], Iter [10/32], lr: 0.001000, Loss: 0.5545, top1: 78.1250
Epoch [21/30], Iter [11/32], lr: 0.001000, Loss: 0.5471, top1: 87.5000
Epoch [21/30], Iter [12/32], lr: 0.001000, Loss: 0.3514, top1: 90.6250
Epoch [21/30], Iter [13/32], lr: 0.001000, Loss: 0.5199, top1: 81.2500
Epoch [21/30], Iter [14/32], lr: 0.001000, Loss: 0.6055, top1: 78.1250
Epoch [21/30], Iter [15/32], lr: 0.001000, Loss: 0.3492, top1: 90.6250
Epoch [21/30], Iter [16/32], lr: 0.001000, Loss: 0.3172, top1: 90.6250
Epoch [21/30], Iter [17/32], lr: 0.001000, Loss: 0.6009, top1: 78.1250
Epoch [21/30], Iter [18/32], lr: 0.001000, Loss: 0.4497, top1: 93.7500
Epoch [21/30], Iter [19/32], lr: 0.001000, Loss: 0.4863, top1: 78.1250
Epoch [21/30], Iter [20/32], lr: 0.001000, Loss: 0.5727, top1: 84.3750
Epoch [21/30], Iter [21/32], lr: 0.001000, Loss: 0.5583, top1: 87.5000
Epoch [21/30], Iter [22/32], lr: 0.001000, Loss: 0.3327, top1: 90.6250
Epoch [21/30], Iter [23/32], lr: 0.001000, Loss: 0.4904, top1: 81.2500
Epoch [21/30], Iter [24/32], lr: 0.001000, Loss: 0.8042, top1: 81.2500
Epoch [21/30], Iter [25/32], lr: 0.001000, Loss: 0.4314, top1: 84.3750
Epoch [21/30], Iter [26/32], lr: 0.001000, Loss: 0.5638, top1: 75.0000
Epoch [21/30], Iter [27/32], lr: 0.001000, Loss: 0.4459, top1: 87.5000
Epoch [21/30], Iter [28/32], lr: 0.001000, Loss: 0.4663, top1: 84.3750
Epoch [21/30], Iter [29/32], lr: 0.001000, Loss: 0.6599, top1: 81.2500
Epoch [21/30], Iter [30/32], lr: 0.001000, Loss: 0.5044, top1: 78.1250
Epoch [21/30], Iter [31/32], lr: 0.001000, Loss: 0.5971, top1: 78.1250
Epoch [21/30], Iter [32/32], lr: 0.001000, Loss: 0.4955, top1: 87.5000
Epoch [21/30], Iter [33/32], lr: 0.001000, Loss: 0.4295, top1: 80.0000
Epoch [21/30], Val_Loss: 0.3807, Val_top1: 87.4328, Val_recall: 0.8743, Val_f1: 0.8796, val_time: 1.6497 s
Epoch [22/30], Iter [1/32], lr: 0.001000, Loss: 0.5056, top1: 78.1250
Epoch [22/30], Iter [2/32], lr: 0.001000, Loss: 0.6104, top1: 75.0000
Epoch [22/30], Iter [3/32], lr: 0.001000, Loss: 0.5770, top1: 78.1250
Epoch [22/30], Iter [4/32], lr: 0.001000, Loss: 0.7247, top1: 71.8750
Epoch [22/30], Iter [5/32], lr: 0.001000, Loss: 0.4958, top1: 87.5000
Epoch [22/30], Iter [6/32], lr: 0.001000, Loss: 0.6236, top1: 84.3750
Epoch [22/30], Iter [7/32], lr: 0.001000, Loss: 0.2898, top1: 90.6250
Epoch [22/30], Iter [8/32], lr: 0.001000, Loss: 0.5497, top1: 81.2500
Epoch [22/30], Iter [9/32], lr: 0.001000, Loss: 0.6253, top1: 78.1250
Epoch [22/30], Iter [10/32], lr: 0.001000, Loss: 0.7269, top1: 65.6250
Epoch [22/30], Iter [11/32], lr: 0.001000, Loss: 0.7472, top1: 78.1250
Epoch [22/30], Iter [12/32], lr: 0.001000, Loss: 0.6222, top1: 78.1250
Epoch [22/30], Iter [13/32], lr: 0.001000, Loss: 0.5065, top1: 84.3750
Epoch [22/30], Iter [14/32], lr: 0.001000, Loss: 0.5299, top1: 81.2500
Epoch [22/30], Iter [15/32], lr: 0.001000, Loss: 0.3724, top1: 90.6250
Epoch [22/30], Iter [16/32], lr: 0.001000, Loss: 0.5003, top1: 81.2500
Epoch [22/30], Iter [17/32], lr: 0.001000, Loss: 0.4155, top1: 90.6250
Epoch [22/30], Iter [18/32], lr: 0.001000, Loss: 0.5071, top1: 81.2500
Epoch [22/30], Iter [19/32], lr: 0.001000, Loss: 0.4453, top1: 87.5000
Epoch [22/30], Iter [20/32], lr: 0.001000, Loss: 0.5902, top1: 81.2500
Epoch [22/30], Iter [21/32], lr: 0.001000, Loss: 0.3755, top1: 87.5000
Epoch [22/30], Iter [22/32], lr: 0.001000, Loss: 0.5291, top1: 84.3750
Epoch [22/30], Iter [23/32], lr: 0.001000, Loss: 0.2440, top1: 90.6250
Epoch [22/30], Iter [24/32], lr: 0.001000, Loss: 0.4922, top1: 84.3750
Epoch [22/30], Iter [25/32], lr: 0.001000, Loss: 0.4179, top1: 78.1250
Epoch [22/30], Iter [26/32], lr: 0.001000, Loss: 0.5991, top1: 84.3750
Epoch [22/30], Iter [27/32], lr: 0.001000, Loss: 0.4271, top1: 84.3750
Epoch [22/30], Iter [28/32], lr: 0.001000, Loss: 0.3242, top1: 90.6250
Epoch [22/30], Iter [29/32], lr: 0.001000, Loss: 0.7483, top1: 78.1250
Epoch [22/30], Iter [30/32], lr: 0.001000, Loss: 0.3469, top1: 81.2500
Epoch [22/30], Iter [31/32], lr: 0.001000, Loss: 0.4383, top1: 90.6250
Epoch [22/30], Iter [32/32], lr: 0.001000, Loss: 0.4627, top1: 87.5000
Epoch [22/30], Iter [33/32], lr: 0.001000, Loss: 0.7238, top1: 90.0000
Epoch [23/30], Iter [1/32], lr: 0.001000, Loss: 0.6659, top1: 75.0000
Epoch [23/30], Iter [2/32], lr: 0.001000, Loss: 0.6406, top1: 75.0000
Epoch [23/30], Iter [3/32], lr: 0.001000, Loss: 0.3614, top1: 90.6250
Epoch [23/30], Iter [4/32], lr: 0.001000, Loss: 0.4296, top1: 81.2500
Epoch [23/30], Iter [5/32], lr: 0.001000, Loss: 0.6933, top1: 81.2500
Epoch [23/30], Iter [6/32], lr: 0.001000, Loss: 0.8439, top1: 68.7500
Epoch [23/30], Iter [7/32], lr: 0.001000, Loss: 0.8171, top1: 62.5000
Epoch [23/30], Iter [8/32], lr: 0.001000, Loss: 0.3927, top1: 87.5000
Epoch [23/30], Iter [9/32], lr: 0.001000, Loss: 0.3466, top1: 90.6250
Epoch [23/30], Iter [10/32], lr: 0.001000, Loss: 0.6002, top1: 75.0000
Epoch [23/30], Iter [11/32], lr: 0.001000, Loss: 0.4468, top1: 84.3750
Epoch [23/30], Iter [12/32], lr: 0.001000, Loss: 0.1842, top1: 96.8750
Epoch [23/30], Iter [13/32], lr: 0.001000, Loss: 0.3915, top1: 84.3750
Epoch [23/30], Iter [14/32], lr: 0.001000, Loss: 0.7432, top1: 81.2500
Epoch [23/30], Iter [15/32], lr: 0.001000, Loss: 0.3718, top1: 90.6250
Epoch [23/30], Iter [16/32], lr: 0.001000, Loss: 0.4837, top1: 87.5000
Epoch [23/30], Iter [17/32], lr: 0.001000, Loss: 0.5155, top1: 81.2500
Epoch [23/30], Iter [18/32], lr: 0.001000, Loss: 0.5586, top1: 84.3750
Epoch [23/30], Iter [19/32], lr: 0.001000, Loss: 0.6699, top1: 81.2500
Epoch [23/30], Iter [20/32], lr: 0.001000, Loss: 0.4606, top1: 75.0000
Epoch [23/30], Iter [21/32], lr: 0.001000, Loss: 0.5390, top1: 87.5000
Epoch [23/30], Iter [22/32], lr: 0.001000, Loss: 0.3864, top1: 87.5000
Epoch [23/30], Iter [23/32], lr: 0.001000, Loss: 0.4297, top1: 90.6250
Epoch [23/30], Iter [24/32], lr: 0.001000, Loss: 0.3243, top1: 93.7500
Epoch [23/30], Iter [25/32], lr: 0.001000, Loss: 0.3560, top1: 84.3750
Epoch [23/30], Iter [26/32], lr: 0.001000, Loss: 0.4442, top1: 78.1250
Epoch [23/30], Iter [27/32], lr: 0.001000, Loss: 0.3863, top1: 93.7500
Epoch [23/30], Iter [28/32], lr: 0.001000, Loss: 0.3041, top1: 90.6250
Epoch [23/30], Iter [29/32], lr: 0.001000, Loss: 0.2947, top1: 90.6250
Epoch [23/30], Iter [30/32], lr: 0.001000, Loss: 0.4765, top1: 90.6250
Epoch [23/30], Iter [31/32], lr: 0.001000, Loss: 0.4927, top1: 81.2500
Epoch [23/30], Iter [32/32], lr: 0.001000, Loss: 0.6208, top1: 75.0000
Epoch [23/30], Iter [33/32], lr: 0.001000, Loss: 0.1051, top1: 100.0000
Epoch [24/30], Iter [1/32], lr: 0.001000, Loss: 0.3264, top1: 87.5000
Epoch [24/30], Iter [2/32], lr: 0.001000, Loss: 0.4665, top1: 87.5000
Epoch [24/30], Iter [3/32], lr: 0.001000, Loss: 0.3729, top1: 90.6250
Epoch [24/30], Iter [4/32], lr: 0.001000, Loss: 0.6474, top1: 78.1250
Epoch [24/30], Iter [5/32], lr: 0.001000, Loss: 0.9063, top1: 75.0000
Epoch [24/30], Iter [6/32], lr: 0.001000, Loss: 0.4767, top1: 90.6250
Epoch [24/30], Iter [7/32], lr: 0.001000, Loss: 0.4096, top1: 87.5000
Epoch [24/30], Iter [8/32], lr: 0.001000, Loss: 0.6309, top1: 81.2500
Epoch [24/30], Iter [9/32], lr: 0.001000, Loss: 0.5855, top1: 81.2500
Epoch [24/30], Iter [10/32], lr: 0.001000, Loss: 0.5515, top1: 84.3750
Epoch [24/30], Iter [11/32], lr: 0.001000, Loss: 0.4776, top1: 87.5000
Epoch [24/30], Iter [12/32], lr: 0.001000, Loss: 0.1421, top1: 100.0000
Epoch [24/30], Iter [13/32], lr: 0.001000, Loss: 0.4574, top1: 87.5000
Epoch [24/30], Iter [14/32], lr: 0.001000, Loss: 0.6148, top1: 71.8750
Epoch [24/30], Iter [15/32], lr: 0.001000, Loss: 0.4986, top1: 78.1250
Epoch [24/30], Iter [16/32], lr: 0.001000, Loss: 0.3085, top1: 93.7500
Epoch [24/30], Iter [17/32], lr: 0.001000, Loss: 0.6123, top1: 78.1250
Epoch [24/30], Iter [18/32], lr: 0.001000, Loss: 0.5615, top1: 84.3750
Epoch [24/30], Iter [19/32], lr: 0.001000, Loss: 0.4031, top1: 84.3750
Epoch [24/30], Iter [20/32], lr: 0.001000, Loss: 0.2185, top1: 93.7500
Epoch [24/30], Iter [21/32], lr: 0.001000, Loss: 0.3963, top1: 84.3750
Epoch [24/30], Iter [22/32], lr: 0.001000, Loss: 0.3480, top1: 84.3750
Epoch [24/30], Iter [23/32], lr: 0.001000, Loss: 0.3136, top1: 93.7500
Epoch [24/30], Iter [24/32], lr: 0.001000, Loss: 0.9172, top1: 68.7500
Epoch [24/30], Iter [25/32], lr: 0.001000, Loss: 0.5674, top1: 81.2500
Epoch [24/30], Iter [26/32], lr: 0.001000, Loss: 0.4559, top1: 87.5000
Epoch [24/30], Iter [27/32], lr: 0.001000, Loss: 0.4892, top1: 87.5000
Epoch [24/30], Iter [28/32], lr: 0.001000, Loss: 0.5366, top1: 81.2500
Epoch [24/30], Iter [29/32], lr: 0.001000, Loss: 0.4195, top1: 90.6250
Epoch [24/30], Iter [30/32], lr: 0.001000, Loss: 0.2059, top1: 93.7500
Epoch [24/30], Iter [31/32], lr: 0.001000, Loss: 0.4429, top1: 78.1250
Epoch [24/30], Iter [32/32], lr: 0.001000, Loss: 0.4331, top1: 87.5000
Epoch [24/30], Iter [33/32], lr: 0.001000, Loss: 0.6692, top1: 80.0000
Epoch [25/30], Iter [1/32], lr: 0.001000, Loss: 0.4759, top1: 84.3750
Epoch [25/30], Iter [2/32], lr: 0.001000, Loss: 0.5758, top1: 78.1250
Epoch [25/30], Iter [3/32], lr: 0.001000, Loss: 0.1943, top1: 96.8750
Epoch [25/30], Iter [4/32], lr: 0.001000, Loss: 0.7703, top1: 75.0000
Epoch [25/30], Iter [5/32], lr: 0.001000, Loss: 0.7380, top1: 78.1250
Epoch [25/30], Iter [6/32], lr: 0.001000, Loss: 0.6205, top1: 78.1250
Epoch [25/30], Iter [7/32], lr: 0.001000, Loss: 0.4441, top1: 84.3750
Epoch [25/30], Iter [8/32], lr: 0.001000, Loss: 0.4426, top1: 90.6250
Epoch [25/30], Iter [9/32], lr: 0.001000, Loss: 0.4842, top1: 84.3750
Epoch [25/30], Iter [10/32], lr: 0.001000, Loss: 0.4634, top1: 87.5000
Epoch [25/30], Iter [11/32], lr: 0.001000, Loss: 0.5145, top1: 84.3750
Epoch [25/30], Iter [12/32], lr: 0.001000, Loss: 0.4668, top1: 81.2500
Epoch [25/30], Iter [13/32], lr: 0.001000, Loss: 0.6212, top1: 84.3750
Epoch [25/30], Iter [14/32], lr: 0.001000, Loss: 0.2949, top1: 90.6250
Epoch [25/30], Iter [15/32], lr: 0.001000, Loss: 0.2895, top1: 87.5000
Epoch [25/30], Iter [16/32], lr: 0.001000, Loss: 0.4820, top1: 84.3750
Epoch [25/30], Iter [17/32], lr: 0.001000, Loss: 0.4847, top1: 81.2500
Epoch [25/30], Iter [18/32], lr: 0.001000, Loss: 0.5867, top1: 81.2500
Epoch [25/30], Iter [19/32], lr: 0.001000, Loss: 0.5147, top1: 87.5000
Epoch [25/30], Iter [20/32], lr: 0.001000, Loss: 0.7702, top1: 78.1250
Epoch [25/30], Iter [21/32], lr: 0.001000, Loss: 0.6929, top1: 78.1250
Epoch [25/30], Iter [22/32], lr: 0.001000, Loss: 0.4615, top1: 84.3750
Epoch [25/30], Iter [23/32], lr: 0.001000, Loss: 0.5186, top1: 87.5000
Epoch [25/30], Iter [24/32], lr: 0.001000, Loss: 0.2430, top1: 93.7500
Epoch [25/30], Iter [25/32], lr: 0.001000, Loss: 0.6470, top1: 75.0000
Epoch [25/30], Iter [26/32], lr: 0.001000, Loss: 0.3138, top1: 90.6250
Epoch [25/30], Iter [27/32], lr: 0.001000, Loss: 0.6099, top1: 81.2500
Epoch [25/30], Iter [28/32], lr: 0.001000, Loss: 0.6502, top1: 81.2500
Epoch [25/30], Iter [29/32], lr: 0.001000, Loss: 0.7256, top1: 81.2500
Epoch [25/30], Iter [30/32], lr: 0.001000, Loss: 0.3290, top1: 87.5000
Epoch [25/30], Iter [31/32], lr: 0.001000, Loss: 0.2794, top1: 87.5000
Epoch [25/30], Iter [32/32], lr: 0.001000, Loss: 0.5760, top1: 81.2500
Epoch [25/30], Iter [33/32], lr: 0.001000, Loss: 0.8217, top1: 60.0000
Epoch [26/30], Iter [1/32], lr: 0.001000, Loss: 0.5511, top1: 78.1250
Epoch [26/30], Iter [2/32], lr: 0.001000, Loss: 0.4048, top1: 87.5000
Epoch [26/30], Iter [3/32], lr: 0.001000, Loss: 0.3140, top1: 93.7500
Epoch [26/30], Iter [4/32], lr: 0.001000, Loss: 0.3022, top1: 90.6250
Epoch [26/30], Iter [5/32], lr: 0.001000, Loss: 0.3947, top1: 87.5000
Epoch [26/30], Iter [6/32], lr: 0.001000, Loss: 0.7857, top1: 75.0000
Epoch [26/30], Iter [7/32], lr: 0.001000, Loss: 0.4344, top1: 87.5000
Epoch [26/30], Iter [8/32], lr: 0.001000, Loss: 0.3647, top1: 84.3750
Epoch [26/30], Iter [9/32], lr: 0.001000, Loss: 0.7042, top1: 71.8750
Epoch [26/30], Iter [10/32], lr: 0.001000, Loss: 0.5299, top1: 81.2500
Epoch [26/30], Iter [11/32], lr: 0.001000, Loss: 0.5445, top1: 75.0000
Epoch [26/30], Iter [12/32], lr: 0.001000, Loss: 0.4424, top1: 81.2500
Epoch [26/30], Iter [13/32], lr: 0.001000, Loss: 0.2644, top1: 93.7500
Epoch [26/30], Iter [14/32], lr: 0.001000, Loss: 0.2058, top1: 93.7500
Epoch [26/30], Iter [15/32], lr: 0.001000, Loss: 0.3749, top1: 87.5000
Epoch [26/30], Iter [16/32], lr: 0.001000, Loss: 0.3643, top1: 90.6250
Epoch [26/30], Iter [17/32], lr: 0.001000, Loss: 0.7963, top1: 71.8750
Epoch [26/30], Iter [18/32], lr: 0.001000, Loss: 0.5484, top1: 87.5000
Epoch [26/30], Iter [19/32], lr: 0.001000, Loss: 0.4425, top1: 87.5000
Epoch [26/30], Iter [20/32], lr: 0.001000, Loss: 0.3235, top1: 87.5000
Epoch [26/30], Iter [21/32], lr: 0.001000, Loss: 0.4486, top1: 84.3750
Epoch [26/30], Iter [22/32], lr: 0.001000, Loss: 0.5222, top1: 78.1250
Epoch [26/30], Iter [23/32], lr: 0.001000, Loss: 0.4896, top1: 87.5000
Epoch [26/30], Iter [24/32], lr: 0.001000, Loss: 1.0926, top1: 62.5000
Epoch [26/30], Iter [25/32], lr: 0.001000, Loss: 0.5025, top1: 78.1250
Epoch [26/30], Iter [26/32], lr: 0.001000, Loss: 0.8614, top1: 78.1250
Epoch [26/30], Iter [27/32], lr: 0.001000, Loss: 0.4853, top1: 84.3750
Epoch [26/30], Iter [28/32], lr: 0.001000, Loss: 0.4831, top1: 81.2500
Epoch [26/30], Iter [29/32], lr: 0.001000, Loss: 0.6174, top1: 81.2500
Epoch [26/30], Iter [30/32], lr: 0.001000, Loss: 0.2476, top1: 90.6250
Epoch [26/30], Iter [31/32], lr: 0.001000, Loss: 0.4328, top1: 90.6250
Epoch [26/30], Iter [32/32], lr: 0.001000, Loss: 0.3615, top1: 90.6250
Epoch [26/30], Iter [33/32], lr: 0.001000, Loss: 0.4514, top1: 80.0000
Epoch [27/30], Iter [1/32], lr: 0.001000, Loss: 0.6995, top1: 68.7500
Epoch [27/30], Iter [2/32], lr: 0.001000, Loss: 0.7567, top1: 71.8750
Epoch [27/30], Iter [3/32], lr: 0.001000, Loss: 0.2369, top1: 96.8750
Epoch [27/30], Iter [4/32], lr: 0.001000, Loss: 0.3734, top1: 84.3750
Epoch [27/30], Iter [5/32], lr: 0.001000, Loss: 0.3143, top1: 90.6250
Epoch [27/30], Iter [6/32], lr: 0.001000, Loss: 0.1541, top1: 100.0000
Epoch [27/30], Iter [7/32], lr: 0.001000, Loss: 0.4365, top1: 87.5000
Epoch [27/30], Iter [8/32], lr: 0.001000, Loss: 0.7034, top1: 78.1250
Epoch [27/30], Iter [9/32], lr: 0.001000, Loss: 0.5380, top1: 81.2500
Epoch [27/30], Iter [10/32], lr: 0.001000, Loss: 0.6345, top1: 81.2500
Epoch [27/30], Iter [11/32], lr: 0.001000, Loss: 0.3802, top1: 84.3750
Epoch [27/30], Iter [12/32], lr: 0.001000, Loss: 0.6227, top1: 81.2500
Epoch [27/30], Iter [13/32], lr: 0.001000, Loss: 0.6092, top1: 75.0000
Epoch [27/30], Iter [14/32], lr: 0.001000, Loss: 0.3456, top1: 87.5000
Epoch [27/30], Iter [15/32], lr: 0.001000, Loss: 0.3527, top1: 87.5000
Epoch [27/30], Iter [16/32], lr: 0.001000, Loss: 0.3860, top1: 87.5000
Epoch [27/30], Iter [17/32], lr: 0.001000, Loss: 0.6368, top1: 75.0000
Epoch [27/30], Iter [18/32], lr: 0.001000, Loss: 0.4311, top1: 84.3750
Epoch [27/30], Iter [19/32], lr: 0.001000, Loss: 0.7468, top1: 68.7500
Epoch [27/30], Iter [20/32], lr: 0.001000, Loss: 0.3376, top1: 90.6250
Epoch [27/30], Iter [21/32], lr: 0.001000, Loss: 0.4669, top1: 84.3750
Epoch [27/30], Iter [22/32], lr: 0.001000, Loss: 0.5311, top1: 84.3750
Epoch [27/30], Iter [23/32], lr: 0.001000, Loss: 0.4960, top1: 87.5000
Epoch [27/30], Iter [24/32], lr: 0.001000, Loss: 0.3544, top1: 90.6250
Epoch [27/30], Iter [25/32], lr: 0.001000, Loss: 0.3854, top1: 81.2500
Epoch [27/30], Iter [26/32], lr: 0.001000, Loss: 0.4060, top1: 87.5000
Epoch [27/30], Iter [27/32], lr: 0.001000, Loss: 0.3613, top1: 87.5000
Epoch [27/30], Iter [28/32], lr: 0.001000, Loss: 0.6016, top1: 81.2500
Epoch [27/30], Iter [29/32], lr: 0.001000, Loss: 0.4858, top1: 84.3750
Epoch [27/30], Iter [30/32], lr: 0.001000, Loss: 0.5638, top1: 81.2500
Epoch [27/30], Iter [31/32], lr: 0.001000, Loss: 0.5924, top1: 81.2500
Epoch [27/30], Iter [32/32], lr: 0.001000, Loss: 0.3821, top1: 87.5000
Epoch [27/30], Iter [33/32], lr: 0.001000, Loss: 0.8467, top1: 80.0000
Epoch [28/30], Iter [1/32], lr: 0.001000, Loss: 0.7155, top1: 81.2500
Epoch [28/30], Iter [2/32], lr: 0.001000, Loss: 0.5422, top1: 84.3750
Epoch [28/30], Iter [3/32], lr: 0.001000, Loss: 0.3113, top1: 90.6250
Epoch [28/30], Iter [4/32], lr: 0.001000, Loss: 0.3253, top1: 90.6250
Epoch [28/30], Iter [5/32], lr: 0.001000, Loss: 0.3781, top1: 90.6250
Epoch [28/30], Iter [6/32], lr: 0.001000, Loss: 0.5091, top1: 84.3750
Epoch [28/30], Iter [7/32], lr: 0.001000, Loss: 0.3586, top1: 93.7500
Epoch [28/30], Iter [8/32], lr: 0.001000, Loss: 0.5337, top1: 78.1250
Epoch [28/30], Iter [9/32], lr: 0.001000, Loss: 0.2334, top1: 96.8750
Epoch [28/30], Iter [10/32], lr: 0.001000, Loss: 0.3506, top1: 90.6250
Epoch [28/30], Iter [11/32], lr: 0.001000, Loss: 0.6414, top1: 78.1250
Epoch [28/30], Iter [12/32], lr: 0.001000, Loss: 0.5569, top1: 81.2500
Epoch [28/30], Iter [13/32], lr: 0.001000, Loss: 0.4326, top1: 87.5000
Epoch [28/30], Iter [14/32], lr: 0.001000, Loss: 0.3055, top1: 87.5000
Epoch [28/30], Iter [15/32], lr: 0.001000, Loss: 0.3741, top1: 90.6250
Epoch [28/30], Iter [16/32], lr: 0.001000, Loss: 0.4652, top1: 81.2500
Epoch [28/30], Iter [17/32], lr: 0.001000, Loss: 0.4909, top1: 81.2500
Epoch [28/30], Iter [18/32], lr: 0.001000, Loss: 0.8764, top1: 75.0000
Epoch [28/30], Iter [19/32], lr: 0.001000, Loss: 0.5369, top1: 71.8750
Epoch [28/30], Iter [20/32], lr: 0.001000, Loss: 0.6510, top1: 81.2500
Epoch [28/30], Iter [21/32], lr: 0.001000, Loss: 0.3800, top1: 87.5000
Epoch [28/30], Iter [22/32], lr: 0.001000, Loss: 0.4068, top1: 84.3750
Epoch [28/30], Iter [23/32], lr: 0.001000, Loss: 0.5098, top1: 84.3750
Epoch [28/30], Iter [24/32], lr: 0.001000, Loss: 0.6201, top1: 78.1250
Epoch [28/30], Iter [25/32], lr: 0.001000, Loss: 0.6630, top1: 71.8750
